date,symbol,open,close,low,high,volume
2004-07-28,KOSPI,747.020020,744.419983,740.190002,748.820007,420800
2004-07-29,KOSPI,742.580017,730.609985,730.469971,742.580017,326300
2004-07-30,KOSPI,737.919983,735.340027,734.150024,741.320007,288500
2004-08-02,KOSPI,730.609985,719.590027,719.590027,730.640015,282300
2004-08-03,KOSPI,726.880005,726.440002,722.460022,728.130005,301700
2004-08-04,KOSPI,719.609985,729.409973,713.989990,729.409973,283800
2004-08-05,KOSPI,730.640015,743.349976,726.869995,743.369995,394300
2004-08-06,KOSPI,733.760010,733.950012,733.239990,745.049988,312700
2004-08-09,KOSPI,728.659973,742.130005,724.500000,742.609985,274600
2004-08-10,KOSPI,738.919983,748.619995,738.359985,748.630005,338100
2004-08-11,KOSPI,752.599976,753.059998,751.260010,758.609985,378500
2004-08-12,KOSPI,755.429993,766.700012,753.669983,767.030029,321700
2004-08-13,KOSPI,762.809998,776.020020,761.609985,777.840027,372500
2004-08-16,KOSPI,774.289978,773.849976,767.260010,777.960022,307800
2004-08-17,KOSPI,782.590027,771.030029,768.760010,783.479980,302600
2004-08-18,KOSPI,772.840027,773.190002,768.940002,776.150024,332500
2004-08-19,KOSPI,780.260010,788.530029,780.260010,789.780029,383500
2004-08-20,KOSPI,785.820007,787.640015,783.059998,789.229980,295700
2004-08-23,KOSPI,792.500000,787.650024,783.500000,796.840027,255400
2004-08-24,KOSPI,791.380005,792.340027,781.460022,793.500000,267200
2004-08-25,KOSPI,791.000000,803.969971,790.169983,804.830017,262700
2004-08-26,KOSPI,808.109985,810.210022,808.109985,813.770020,285500
2004-08-27,KOSPI,812.650024,810.299988,806.750000,814.049988,307400
2004-08-30,KOSPI,811.549988,805.190002,802.750000,815.049988,333600
2004-08-31,KOSPI,800.619995,803.570007,797.619995,805.260010,346500
2004-09-01,KOSPI,803.510010,817.359985,801.580017,817.369995,345100
2004-09-02,KOSPI,818.690002,823.830017,815.739990,823.830017,394200
2004-09-03,KOSPI,826.000000,820.690002,814.090027,826.260010,398400
2004-09-06,KOSPI,823.640015,824.210022,817.179993,824.979980,357200
2004-09-07,KOSPI,822.289978,818.799988,817.679993,824.960022,436800
2004-09-08,KOSPI,820.179993,815.849976,815.330017,828.380005,391300
2004-09-09,KOSPI,815.650024,821.880005,809.030029,823.190002,452900
2004-09-10,KOSPI,826.059998,836.340027,816.640015,837.369995,354400
2004-09-13,KOSPI,842.150024,851.909973,841.409973,852.059998,396900
2004-09-14,KOSPI,857.739990,851.419983,848.080017,859.929993,439600
2004-09-15,KOSPI,851.520020,850.630005,848.789978,856.390015,429100
2004-09-16,KOSPI,846.080017,855.380005,844.059998,863.119995,434900
2004-09-17,KOSPI,854.349976,848.109985,846.080017,859.570007,317300
2004-09-20,KOSPI,849.460022,856.869995,849.450012,862.979980,332100
2004-09-21,KOSPI,859.200012,857.150024,854.099976,861.309998,358400
2004-09-22,KOSPI,861.799988,835.099976,835.099976,863.190002,362700
2004-09-23,KOSPI,829.320007,829.679993,824.849976,834.000000,378900
2004-09-24,KOSPI,828.780029,832.099976,823.049988,836.380005,335400
2004-09-30,KOSPI,829.929993,835.090027,827.169983,836.539978,290800
2004-10-01,KOSPI,835.500000,846.010010,834.750000,846.010010,296500
2004-10-04,KOSPI,859.119995,880.840027,858.919983,880.840027,358500
2004-10-05,KOSPI,882.500000,884.840027,876.559998,887.609985,368900
2004-10-06,KOSPI,885.940002,887.450012,879.580017,896.239990,391300
2004-10-07,KOSPI,887.390015,885.330017,878.799988,891.250000,344400
2004-10-08,KOSPI,877.890015,881.380005,877.340027,892.119995,458800
2004-10-11,KOSPI,876.559998,881.109985,873.159973,882.049988,370300
2004-10-12,KOSPI,878.250000,858.090027,856.669983,878.559998,373000
2004-10-13,KOSPI,863.260010,856.179993,852.650024,866.070007,319000
2004-10-14,KOSPI,849.090027,846.630005,839.869995,852.559998,267500
2004-10-15,KOSPI,837.960022,841.940002,833.450012,849.919983,288600
2004-10-18,KOSPI,845.000000,848.270020,840.599976,851.969971,296300
2004-10-19,KOSPI,860.869995,855.770020,851.919983,863.750000,322600
2004-10-20,KOSPI,851.419983,828.609985,827.679993,851.429993,385400
2004-10-21,KOSPI,830.239990,820.630005,814.640015,831.049988,325400
2004-10-22,KOSPI,824.119995,828.169983,822.200012,832.099976,272400
2004-10-25,KOSPI,816.109985,808.140015,801.010010,816.539978,274800
2004-10-26,KOSPI,812.179993,813.700012,809.789978,817.000000,260600
2004-10-27,KOSPI,820.729980,809.909973,803.719971,822.299988,303300
2004-10-28,KOSPI,825.849976,833.539978,821.539978,833.539978,280800
2004-10-29,KOSPI,826.890015,834.840027,823.070007,835.260010,248700
2004-11-01,KOSPI,832.520020,835.659973,831.320007,842.159973,221500
2004-11-02,KOSPI,839.590027,846.669983,838.390015,849.710022,272100
2004-11-03,KOSPI,848.830017,861.049988,844.270020,861.159973,255500
2004-11-04,KOSPI,860.190002,851.200012,851.200012,860.190002,267200
2004-11-05,KOSPI,862.440002,860.679993,857.739990,865.380005,277600
2004-11-08,KOSPI,865.650024,846.109985,845.789978,865.940002,269300
2004-11-09,KOSPI,845.489990,844.150024,840.239990,850.130005,342600
2004-11-10,KOSPI,847.530029,860.539978,847.530029,860.539978,291700
2004-11-11,KOSPI,856.659973,861.260010,855.510010,867.250000,290900
2004-11-12,KOSPI,875.479980,876.669983,870.989990,882.590027,298800
2004-11-15,KOSPI,879.880005,882.330017,876.700012,891.710022,266400
2004-11-16,KOSPI,882.969971,876.609985,875.780029,885.549988,300200
2004-11-17,KOSPI,881.260010,885.419983,876.750000,889.710022,279100
2004-11-18,KOSPI,886.380005,875.840027,874.960022,888.070007,345300
2004-11-19,KOSPI,878.590027,867.030029,863.520020,882.119995,360700
2004-11-22,KOSPI,857.330017,849.989990,844.109985,858.460022,247600
2004-11-23,KOSPI,857.510010,860.400024,851.179993,862.429993,285300
2004-11-24,KOSPI,859.500000,872.559998,855.349976,873.729980,317700
2004-11-25,KOSPI,873.869995,872.489990,871.119995,879.919983,257900
2004-11-26,KOSPI,877.820007,858.119995,856.890015,883.849976,310300
2004-11-29,KOSPI,861.169983,865.400024,855.809998,867.369995,315900
2004-11-30,KOSPI,865.780029,878.059998,857.849976,878.059998,333100
2004-12-01,KOSPI,874.469971,876.799988,871.130005,878.909973,316600
2004-12-02,KOSPI,891.140015,884.099976,882.580017,893.510010,335600
2004-12-03,KOSPI,890.590027,882.549988,877.460022,893.419983,331000
2004-12-06,KOSPI,875.530029,870.750000,867.700012,876.380005,280900
2004-12-07,KOSPI,867.830017,861.070007,861.070007,872.390015,336200
2004-12-08,KOSPI,855.530029,871.739990,855.070007,871.739990,346300
2004-12-09,KOSPI,870.609985,861.309998,855.880005,871.869995,268400
2004-12-10,KOSPI,862.159973,844.849976,841.770020,862.770020,259800
2004-12-13,KOSPI,841.340027,844.200012,838.099976,847.919983,239800
2004-12-14,KOSPI,846.020020,849.400024,842.700012,852.260010,277300
2004-12-15,KOSPI,854.989990,868.840027,853.640015,868.869995,311200
2004-12-16,KOSPI,869.919983,873.700012,868.900024,878.669983,325700
2004-12-17,KOSPI,874.229980,875.130005,868.609985,880.950012,446400
2004-12-20,KOSPI,872.299988,884.309998,870.599976,884.489990,359900
2004-12-21,KOSPI,882.900024,882.820007,876.349976,887.380005,350600
2004-12-22,KOSPI,888.200012,883.380005,880.380005,890.809998,325400
2004-12-23,KOSPI,890.320007,876.880005,873.109985,890.320007,272300
2004-12-24,KOSPI,877.400024,879.919983,872.919983,879.919983,283200
2004-12-27,KOSPI,881.820007,876.979980,873.840027,882.780029,229700
2004-12-28,KOSPI,874.530029,878.429993,872.330017,881.280029,307700
2004-12-29,KOSPI,869.229980,884.270020,868.039978,884.270020,257900
2004-12-30,KOSPI,886.200012,895.919983,885.429993,896.099976,248600
2005-01-03,KOSPI,896.000000,893.710022,890.929993,897.590027,252600
2005-01-04,KOSPI,890.559998,886.900024,884.940002,895.400024,331600
2005-01-05,KOSPI,874.919983,885.190002,873.179993,885.200012,343100
2005-01-06,KOSPI,878.229980,871.280029,871.280029,886.309998,394700
2005-01-07,KOSPI,876.359985,870.840027,866.719971,878.890015,294800
2005-01-10,KOSPI,872.820007,874.179993,866.169983,875.000000,276000
2005-01-11,KOSPI,874.789978,884.289978,869.909973,884.289978,364400
2005-01-12,KOSPI,884.469971,880.030029,878.030029,886.789978,321600
2005-01-13,KOSPI,881.390015,885.539978,876.719971,886.729980,290700
2005-01-14,KOSPI,879.830017,905.099976,877.440002,905.520020,356800
2005-01-17,KOSPI,915.219971,923.080017,912.679993,925.010010,416700
2005-01-18,KOSPI,923.520020,920.570007,920.080017,926.849976,432800
2005-01-19,KOSPI,923.359985,916.270020,914.299988,926.710022,415600
2005-01-20,KOSPI,910.400024,909.369995,907.510010,914.929993,467100
2005-01-21,KOSPI,910.039978,919.609985,906.229980,920.349976,463500
2005-01-24,KOSPI,918.210022,923.109985,911.750000,928.520020,527600
2005-01-25,KOSPI,915.940002,915.099976,911.260010,918.080017,486500
2005-01-26,KOSPI,918.750000,927.000000,917.090027,930.200012,492300
2005-01-27,KOSPI,928.669983,924.869995,920.929993,930.590027,500500
2005-01-28,KOSPI,924.090027,921.590027,915.739990,924.909973,393200
2005-01-31,KOSPI,920.989990,932.700012,920.989990,934.099976,466800
2005-02-01,KOSPI,930.159973,923.690002,923.080017,931.859985,434700
2005-02-02,KOSPI,925.979980,921.440002,918.440002,926.539978,453700
2005-02-03,KOSPI,922.429993,928.789978,921.039978,930.729980,398300
2005-02-04,KOSPI,928.210022,933.549988,926.099976,936.450012,385500
2005-02-07,KOSPI,942.150024,949.190002,941.140015,949.450012,421400
2005-02-11,KOSPI,944.280029,947.229980,936.169983,947.940002,382000
2005-02-14,KOSPI,957.219971,964.789978,954.359985,967.799988,537100
2005-02-15,KOSPI,965.739990,968.880005,961.070007,968.880005,547900
2005-02-16,KOSPI,973.609985,971.559998,965.580017,979.000000,557300
2005-02-17,KOSPI,972.900024,972.559998,968.530029,974.770020,511700
2005-02-18,KOSPI,969.130005,984.099976,967.039978,984.099976,543700
2005-02-21,KOSPI,992.460022,988.710022,982.960022,992.460022,629100
2005-02-22,KOSPI,988.630005,977.799988,975.570007,990.619995,631000
2005-02-23,KOSPI,968.159973,968.429993,963.900024,971.710022,483600
2005-02-24,KOSPI,972.950012,987.099976,971.539978,989.270020,581300
2005-02-25,KOSPI,994.010010,996.950012,990.200012,1000.260010,531400
2005-02-28,KOSPI,1003.650024,1011.359985,999.099976,1011.650024,534100
2005-03-02,KOSPI,1015.159973,1007.479980,1003.109985,1015.510010,721300
2005-03-03,KOSPI,1008.219971,1010.919983,999.859985,1015.280029,615900
2005-03-04,KOSPI,1013.789978,1012.960022,1007.679993,1016.179993,587300
2005-03-07,KOSPI,1021.630005,1007.500000,998.890015,1025.079956,599500
2005-03-08,KOSPI,1010.619995,1000.280029,995.919983,1012.400024,588700
2005-03-09,KOSPI,996.859985,1008.789978,990.440002,1008.789978,532600
2005-03-10,KOSPI,1007.210022,998.659973,998.659973,1012.809998,591300
2005-03-11,KOSPI,1006.500000,1022.789978,1006.500000,1022.789978,699400
2005-03-14,KOSPI,1018.330017,1019.690002,1015.169983,1021.299988,550400
2005-03-15,KOSPI,1024.079956,993.130005,992.460022,1024.339966,741300
2005-03-16,KOSPI,990.539978,993.130005,982.219971,997.570007,669600
2005-03-17,KOSPI,983.520020,980.049988,972.900024,988.369995,745000
2005-03-18,KOSPI,981.130005,979.719971,977.289978,988.369995,664800
2005-03-21,KOSPI,979.309998,979.270020,968.950012,986.880005,530900
2005-03-22,KOSPI,978.090027,980.409973,972.940002,986.150024,520600
2005-03-23,KOSPI,974.219971,966.809998,964.080017,980.650024,519700
2005-03-24,KOSPI,970.289978,956.330017,949.979980,972.849976,542400
2005-03-25,KOSPI,960.650024,965.299988,956.450012,965.419983,594100
2005-03-28,KOSPI,969.479980,977.700012,969.479980,981.539978,607900
2005-03-29,KOSPI,977.979980,958.960022,956.340027,978.469971,524500
2005-03-30,KOSPI,952.400024,955.450012,946.409973,957.080017,443000
2005-03-31,KOSPI,969.849976,965.679993,961.539978,970.380005,435300
2005-04-01,KOSPI,963.780029,981.900024,963.570007,982.489990,480900
2005-04-04,KOSPI,981.000000,982.500000,976.280029,984.090027,458800
2005-04-06,KOSPI,985.650024,988.000000,975.280029,990.340027,473800
2005-04-07,KOSPI,991.359985,988.900024,985.869995,993.030029,571300
2005-04-08,KOSPI,995.869995,992.169983,989.559998,996.900024,489900
2005-04-11,KOSPI,988.210022,985.940002,981.739990,988.500000,411800
2005-04-12,KOSPI,982.440002,981.789978,979.729980,985.989990,477500
2005-04-13,KOSPI,985.820007,981.309998,979.309998,986.820007,438100
2005-04-14,KOSPI,973.400024,953.919983,953.919983,973.859985,419600
2005-04-15,KOSPI,954.609985,947.219971,940.039978,955.380005,378300
2005-04-18,KOSPI,930.849976,925.000000,917.409973,934.369995,367600
2005-04-19,KOSPI,931.599976,932.450012,928.770020,936.700012,360800
2005-04-20,KOSPI,940.359985,937.359985,930.059998,948.729980,410500
2005-04-21,KOSPI,925.169983,939.140015,916.739990,941.630005,443300
2005-04-22,KOSPI,952.799988,940.789978,940.780029,952.960022,438300
2005-04-25,KOSPI,936.250000,946.169983,932.760010,946.869995,387300
2005-04-26,KOSPI,947.309998,944.460022,944.299988,949.330017,429900
2005-04-27,KOSPI,936.340027,930.159973,924.440002,936.369995,398200
2005-04-28,KOSPI,931.340027,917.729980,917.710022,931.960022,369800
2005-04-29,KOSPI,907.630005,911.299988,902.880005,914.250000,335600
2005-05-02,KOSPI,916.479980,918.419983,912.429993,918.450012,298900
2005-05-03,KOSPI,920.940002,913.820007,911.140015,923.530029,373000
2005-05-04,KOSPI,916.289978,929.349976,916.289978,931.190002,330700
2005-05-06,KOSPI,933.380005,940.849976,933.239990,942.669983,314700
2005-05-09,KOSPI,942.010010,935.200012,926.479980,942.320007,362500
2005-05-10,KOSPI,939.179993,934.280029,933.559998,941.450012,347700
2005-05-11,KOSPI,927.309998,923.380005,921.010010,928.429993,268600
2005-05-12,KOSPI,923.260010,921.210022,921.210022,928.869995,307800
2005-05-13,KOSPI,918.770020,923.190002,910.719971,925.080017,295700
2005-05-16,KOSPI,925.409973,929.039978,925.049988,935.530029,405500
2005-05-17,KOSPI,938.270020,927.159973,921.770020,940.799988,288200
2005-05-18,KOSPI,935.179993,930.359985,926.969971,937.000000,333300
2005-05-19,KOSPI,941.309998,952.090027,941.309998,952.739990,366600
2005-05-20,KOSPI,954.659973,952.190002,948.380005,956.059998,341200
2005-05-23,KOSPI,955.049988,951.049988,946.799988,955.049988,315700
2005-05-24,KOSPI,954.919983,951.609985,947.590027,955.710022,321200
2005-05-25,KOSPI,951.369995,941.299988,939.650024,955.739990,279800
2005-05-26,KOSPI,940.710022,943.909973,938.880005,943.940002,264500
2005-05-27,KOSPI,953.799988,960.909973,950.739990,962.900024,303200
2005-05-30,KOSPI,962.250000,969.039978,959.979980,969.039978,299300
2005-05-31,KOSPI,968.780029,970.210022,960.390015,972.169983,252400
2005-06-01,KOSPI,964.080017,969.510010,963.780029,972.559998,256700
2005-06-02,KOSPI,976.969971,970.880005,970.880005,979.359985,312300
2005-06-03,KOSPI,972.719971,976.090027,970.010010,976.090027,323000
2005-06-07,KOSPI,975.390015,970.880005,968.280029,975.390015,317600
2005-06-08,KOSPI,968.440002,976.219971,968.359985,977.549988,340300
2005-06-09,KOSPI,972.750000,987.580017,970.969971,987.580017,453800
2005-06-10,KOSPI,987.020020,990.789978,983.760010,994.900024,517800
2005-06-13,KOSPI,993.140015,990.489990,989.760010,999.359985,405800
2005-06-14,KOSPI,989.650024,983.750000,982.590027,994.070007,345800
2005-06-15,KOSPI,984.580017,1001.940002,981.950012,1001.940002,402700
2005-06-16,KOSPI,1000.710022,1003.140015,999.530029,1006.320007,475100
2005-06-17,KOSPI,1006.650024,1003.679993,997.440002,1007.200012,451300
2005-06-20,KOSPI,1003.799988,994.650024,991.469971,1004.210022,367200
2005-06-21,KOSPI,992.250000,989.989990,986.609985,997.799988,408200
2005-06-22,KOSPI,988.460022,1002.150024,986.640015,1003.340027,534700
2005-06-23,KOSPI,1002.239990,1010.799988,1001.130005,1010.909973,449200
2005-06-24,KOSPI,1001.619995,1002.429993,995.549988,1007.950012,406100
2005-06-27,KOSPI,996.729980,991.109985,985.929993,997.710022,401800
2005-06-28,KOSPI,989.539978,994.739990,987.780029,995.450012,430600
2005-06-29,KOSPI,1000.270020,999.080017,994.289978,1006.190002,408300
2005-06-30,KOSPI,997.590027,1008.159973,997.590027,1009.960022,507100
2005-07-01,KOSPI,1003.559998,1018.020020,1002.380005,1018.039978,494700
2005-07-04,KOSPI,1022.669983,1021.710022,1018.539978,1024.050049,552700
2005-07-05,KOSPI,1023.320007,1018.809998,1017.270020,1025.250000,568700
2005-07-06,KOSPI,1023.770020,1019.010010,1015.940002,1025.239990,688000
2005-07-07,KOSPI,1015.760010,1026.819946,1014.859985,1029.199951,677400
2005-07-08,KOSPI,1027.089966,1021.950012,1020.450012,1029.369995,614200
2005-07-11,KOSPI,1034.589966,1040.430054,1033.280029,1043.180054,770500
2005-07-12,KOSPI,1048.439941,1043.880005,1042.670044,1051.280029,781400
2005-07-13,KOSPI,1047.530029,1050.160034,1042.189941,1050.780029,744600
2005-07-14,KOSPI,1056.000000,1061.930054,1052.520020,1064.920044,599000
2005-07-15,KOSPI,1065.089966,1059.599976,1057.489990,1066.969971,567800
2005-07-18,KOSPI,1061.709961,1062.430054,1057.030029,1068.510010,500600
2005-07-19,KOSPI,1062.319946,1075.479980,1062.150024,1075.510010,547700
2005-07-20,KOSPI,1077.290039,1074.400024,1068.650024,1086.949951,967800
2005-07-21,KOSPI,1083.550049,1074.650024,1068.489990,1086.000000,701800
2005-07-22,KOSPI,1067.500000,1074.219971,1063.119995,1076.699951,684900
2005-07-25,KOSPI,1075.500000,1089.699951,1073.660034,1089.959961,637500
2005-07-26,KOSPI,1089.959961,1090.599976,1085.869995,1094.819946,695000
2005-07-27,KOSPI,1092.910034,1093.030029,1084.119995,1098.670044,630500
2005-07-28,KOSPI,1101.839966,1104.719971,1097.380005,1106.439941,651300
2005-07-29,KOSPI,1113.430054,1111.290039,1101.369995,1113.430054,546000
2005-08-01,KOSPI,1113.900024,1115.979980,1107.780029,1116.750000,501100
2005-08-02,KOSPI,1117.209961,1118.829956,1110.310059,1118.849976,565900
2005-08-03,KOSPI,1126.920044,1117.109985,1116.949951,1129.920044,656500
2005-08-04,KOSPI,1119.760010,1111.390015,1105.099976,1122.459961,679100
2005-08-05,KOSPI,1098.560059,1089.359985,1084.229980,1101.150024,556900
2005-08-08,KOSPI,1081.689941,1086.640015,1079.630005,1088.520020,390200
2005-08-09,KOSPI,1082.760010,1099.770020,1079.530029,1099.790039,462100
2005-08-10,KOSPI,1103.609985,1104.859985,1100.199951,1114.400024,448500
2005-08-11,KOSPI,1104.689941,1123.770020,1104.349976,1123.770020,438900
2005-08-12,KOSPI,1127.390015,1130.219971,1120.390015,1131.969971,409300
2005-08-16,KOSPI,1131.719971,1116.930054,1115.849976,1137.459961,407800
2005-08-17,KOSPI,1107.270020,1113.250000,1100.680054,1114.420044,452700
2005-08-18,KOSPI,1115.489990,1092.709961,1092.369995,1115.819946,439400
2005-08-19,KOSPI,1088.150024,1089.880005,1078.530029,1092.579956,398100
2005-08-22,KOSPI,1095.239990,1116.680054,1091.760010,1116.680054,383400
2005-08-23,KOSPI,1118.170044,1115.839966,1108.589966,1121.890015,367000
2005-08-24,KOSPI,1111.900024,1094.209961,1088.739990,1111.910034,339700
2005-08-25,KOSPI,1085.540039,1097.290039,1079.140015,1104.250000,337900
2005-08-26,KOSPI,1097.550049,1086.550049,1086.530029,1103.739990,385600
2005-08-29,KOSPI,1068.140015,1063.160034,1059.209961,1073.369995,369400
2005-08-30,KOSPI,1074.630005,1072.609985,1055.540039,1078.420044,331600
2005-08-31,KOSPI,1068.890015,1083.329956,1067.300049,1085.140015,344600
2005-09-01,KOSPI,1093.469971,1106.369995,1092.140015,1106.369995,401800
2005-09-02,KOSPI,1110.109985,1115.829956,1108.949951,1118.869995,362100
2005-09-05,KOSPI,1120.319946,1114.500000,1111.949951,1121.839966,337200
2005-09-06,KOSPI,1120.109985,1122.650024,1119.219971,1135.530029,494900
2005-09-07,KOSPI,1136.250000,1142.989990,1132.819946,1143.000000,414600
2005-09-08,KOSPI,1152.680054,1145.260010,1135.780029,1153.630005,464500
2005-09-09,KOSPI,1145.479980,1152.500000,1139.140015,1152.510010,373900
2005-09-12,KOSPI,1158.089966,1158.359985,1156.689941,1166.800049,487800
2005-09-13,KOSPI,1160.270020,1158.119995,1150.760010,1166.219971,379800
2005-09-14,KOSPI,1154.729980,1170.770020,1152.609985,1170.770020,532400
2005-09-15,KOSPI,1164.099976,1169.589966,1160.459961,1178.609985,516600
2005-09-16,KOSPI,1172.420044,1174.130005,1164.130005,1176.060059,386000
2005-09-20,KOSPI,1192.109985,1190.930054,1179.270020,1192.250000,422300
2005-09-21,KOSPI,1187.949951,1196.670044,1185.619995,1199.910034,503500
2005-09-22,KOSPI,1190.689941,1199.969971,1187.430054,1200.229980,485700
2005-09-23,KOSPI,1198.890015,1175.880005,1175.829956,1199.770020,445900
2005-09-26,KOSPI,1181.939941,1206.410034,1181.939941,1206.410034,400000
2005-09-27,KOSPI,1209.770020,1209.630005,1200.729980,1211.900024,488100
2005-09-28,KOSPI,1212.489990,1228.569946,1209.569946,1228.569946,470400
2005-09-29,KOSPI,1230.640015,1231.219971,1220.209961,1232.979980,422800
2005-09-30,KOSPI,1237.750000,1221.010010,1217.699951,1238.719971,403100
2005-10-04,KOSPI,1228.030029,1242.780029,1228.030029,1244.369995,439400
2005-10-05,KOSPI,1242.489990,1227.400024,1222.569946,1246.410034,514800
2005-10-06,KOSPI,1213.430054,1202.489990,1198.459961,1214.599976,512700
2005-10-07,KOSPI,1195.290039,1201.010010,1193.739990,1215.250000,498300
2005-10-10,KOSPI,1210.109985,1227.180054,1209.369995,1228.439941,443600
2005-10-11,KOSPI,1221.680054,1244.270020,1218.449951,1244.270020,504000
2005-10-12,KOSPI,1243.229980,1217.060059,1214.949951,1245.849976,598700
2005-10-13,KOSPI,1206.250000,1193.439941,1186.300049,1208.000000,615100
2005-10-14,KOSPI,1202.329956,1190.170044,1177.680054,1207.239990,576200
2005-10-17,KOSPI,1195.619995,1176.359985,1170.900024,1199.910034,482100
2005-10-18,KOSPI,1182.020020,1186.219971,1180.449951,1191.910034,524500
2005-10-19,KOSPI,1174.689941,1153.130005,1147.900024,1174.689941,564400
2005-10-20,KOSPI,1169.849976,1162.229980,1157.670044,1173.680054,510900
2005-10-21,KOSPI,1146.709961,1183.479980,1144.780029,1183.489990,532300
2005-10-24,KOSPI,1188.859985,1184.599976,1176.329956,1193.079956,426300
2005-10-25,KOSPI,1199.680054,1181.280029,1178.589966,1204.339966,447700
2005-10-26,KOSPI,1184.599976,1179.000000,1170.969971,1186.219971,405800
2005-10-27,KOSPI,1174.949951,1166.359985,1165.189941,1185.699951,445800
2005-10-28,KOSPI,1148.880005,1140.719971,1137.229980,1149.349976,341200
2005-10-31,KOSPI,1152.949951,1158.109985,1143.199951,1159.670044,320500
2005-11-01,KOSPI,1165.770020,1188.949951,1165.310059,1191.290039,427200
2005-11-02,KOSPI,1195.010010,1208.380005,1191.189941,1208.660034,328600
2005-11-03,KOSPI,1220.510010,1217.969971,1211.920044,1220.689941,382100
2005-11-04,KOSPI,1223.369995,1221.979980,1215.030029,1229.170044,400000
2005-11-07,KOSPI,1226.959961,1218.469971,1205.479980,1227.060059,345100
2005-11-08,KOSPI,1219.780029,1226.709961,1215.000000,1226.719971,411800
2005-11-09,KOSPI,1224.530029,1227.589966,1218.979980,1238.729980,393700
2005-11-10,KOSPI,1226.780029,1234.430054,1224.770020,1235.079956,456500
2005-11-11,KOSPI,1246.709961,1256.119995,1246.709961,1257.250000,586800
2005-11-14,KOSPI,1260.280029,1257.630005,1253.670044,1262.239990,458100
2005-11-15,KOSPI,1254.920044,1253.859985,1236.819946,1257.550049,434000
2005-11-16,KOSPI,1248.339966,1267.160034,1245.900024,1267.199951,555800
2005-11-17,KOSPI,1266.469971,1269.349976,1259.920044,1272.800049,489600
2005-11-18,KOSPI,1277.359985,1272.250000,1263.900024,1281.180054,559600
2005-11-21,KOSPI,1276.260010,1268.800049,1259.089966,1277.849976,452400
2005-11-22,KOSPI,1266.229980,1244.500000,1241.270020,1266.229980,502500
2005-11-23,KOSPI,1251.900024,1282.020020,1250.469971,1283.569946,575400
2005-11-24,KOSPI,1290.349976,1291.709961,1281.369995,1297.959961,556600
2005-11-25,KOSPI,1294.790039,1293.219971,1285.239990,1298.250000,527900
2005-11-28,KOSPI,1297.349976,1293.739990,1287.900024,1298.829956,469700
2005-11-29,KOSPI,1286.109985,1279.380005,1271.910034,1295.079956,512400
2005-11-30,KOSPI,1283.579956,1297.439941,1283.469971,1300.880005,493100
2005-12-01,KOSPI,1295.560059,1305.979980,1288.979980,1306.020020,465400
2005-12-02,KOSPI,1318.939941,1310.119995,1309.859985,1319.280029,565200
2005-12-05,KOSPI,1312.560059,1315.150024,1306.430054,1315.410034,440600
2005-12-06,KOSPI,1311.900024,1321.060059,1304.880005,1324.219971,534900
2005-12-07,KOSPI,1319.959961,1324.750000,1314.359985,1328.949951,542800
2005-12-08,KOSPI,1321.510010,1324.199951,1310.339966,1328.640015,512000
2005-12-09,KOSPI,1319.010010,1317.420044,1313.329956,1332.640015,436800
2005-12-12,KOSPI,1321.069946,1333.229980,1321.069946,1337.819946,462700
2005-12-13,KOSPI,1337.250000,1336.479980,1328.239990,1339.689941,484900
2005-12-14,KOSPI,1346.520020,1334.270020,1325.760010,1349.869995,466000
2005-12-15,KOSPI,1338.160034,1337.680054,1326.010010,1343.050049,688600
2005-12-16,KOSPI,1322.400024,1321.040039,1314.520020,1330.459961,621700
2005-12-19,KOSPI,1325.609985,1339.400024,1320.880005,1339.479980,514000
2005-12-20,KOSPI,1333.069946,1341.000000,1331.560059,1344.310059,523400
2005-12-21,KOSPI,1345.089966,1354.160034,1343.459961,1356.390015,498100
2005-12-22,KOSPI,1361.349976,1350.869995,1342.079956,1364.479980,532900
2005-12-23,KOSPI,1358.510010,1359.530029,1347.140015,1360.000000,418700
2005-12-26,KOSPI,1363.810059,1367.569946,1362.310059,1371.630005,382100
2005-12-27,KOSPI,1371.349976,1373.550049,1370.030029,1376.770020,423800
2005-12-28,KOSPI,1357.290039,1368.160034,1353.239990,1369.420044,368800
2005-12-29,KOSPI,1371.859985,1379.369995,1370.380005,1383.140015,445900
2006-01-02,KOSPI,1383.319946,1389.270020,1370.609985,1389.270020,396300
2006-01-03,KOSPI,1393.140015,1394.869995,1376.170044,1394.920044,541300
2006-01-04,KOSPI,1408.189941,1402.109985,1400.079956,1412.150024,528000
2006-01-05,KOSPI,1405.310059,1395.510010,1378.959961,1405.310059,538100
2006-01-06,KOSPI,1399.229980,1412.780029,1395.260010,1412.790039,587900
2006-01-09,KOSPI,1421.900024,1408.329956,1405.050049,1421.900024,531500
2006-01-10,KOSPI,1413.140015,1396.290039,1388.699951,1417.839966,476500
2006-01-11,KOSPI,1394.650024,1394.089966,1384.270020,1400.300049,534600
2006-01-12,KOSPI,1399.640015,1402.579956,1399.040039,1411.819946,447900
2006-01-13,KOSPI,1397.150024,1416.280029,1388.150024,1416.280029,418900
2006-01-16,KOSPI,1423.079956,1421.790039,1409.530029,1425.050049,402100
2006-01-17,KOSPI,1423.760010,1389.579956,1389.510010,1426.209961,473700
2006-01-18,KOSPI,1378.729980,1352.910034,1333.750000,1379.459961,567100
